score,user,message,date
1,Abdul Ahmad Qiyam,Kacau kacau .. Email sm Password udh benar knpa gk bisa login ? dlu udh ubah password skrng logout otomatis dan gabisa login ..,2022-12-12 05:26:04
1,Ichsan Mulia Pratama,"Aplikasi ini ada untuk kelihatan kerja aja kah? Setiap kali pencet pelatihan, ngarah ke web dan hasilnya ga kebuka apa². Ngasih harapan doang, payah!",2023-07-30 08:21:12
1,Afandi Ahmad,Sudah berulang kali verifikasi akun nama ibu kandung Tapj masih tetap tidak bisa.. Tolong di pelihara lagi akun nya baru di update di playstore..,2024-08-14 01:53:31
1,Fira Rahmawati,"Tidak bisa verifikasi saat pendaftaran, NIK sudah terdaftar padahal sebelumnya tidak pernah akses apk ini",2023-05-23 13:35:29
1,Daniel Aditya,"Aplikasi Norak Gak Guna Cuma Formalitas, Buat Ada Korup Anggaran. Gak Niat Bantu Masyarakat, Malah Mempersusah, minta bantuan pengenai pekerjaan dilokasi disuruh download apk ini, setelah itu gak direspon, cuma obnum bersembunyi dibalik aplikasi Loker Gak Jalan, Bungkap Pengaduan, Informasi Gak Update Parah². Aplikasi Pemerintah kok gini MALU-MALU'IN!!!",2022-12-17 08:05:24
1,Salman Farizi,"Hadeuhh katanya mau ngatasin pengangguran, mau ikut pelatihan biar dapet bimbingan bisa kerja malah gabisa mulu malah balik lagi ke beranda, niat ga niat bikin aplikasinya jugaa",2024-03-06 09:54:42
1,Sul Kifli,Fitur alamat tidak lengkap kabupaten kota ada kecamatannya enggak ada. Aplikasi yg kurang baik dan Ribet.,2025-01-08 16:05:22
1,Hervin Firmansyah,maaf knpa pas aktivasi akun kode verivikasi tidak muncul dan tolong dipermudah lagi. dan beberapa kali mau liat lowongan pekerjaan langsung otomatis ke crom knpa,2023-07-01 05:11:44
1,Junaedi Edi,"Aplikasi rusak, baru klaim ke tiga status sudah berubah telah bekerja kembali,cs sulit dihubungi.pelayanan buruk",2023-12-20 06:34:25
1,Syaiful Anwar Matsums,"Saya penerima manfaat JKP seharusnya, ketika hendak mencairkan JKP yang ke-2 dua bulan yg lalu tertulis ""Anda sudah bekerja, silahkan Berikan Ulasan"" Padahal belum bekerja 😇 Mohon di perhatikan dan di respons Wahai pemegang Uang Negara,... Kalau system lagi error kok nggak di perbaiki? Apakah Indonesia kekurangan SDM IT?????",2023-12-07 06:36:31
1,mm Alfarisi,Ini gimana sih. Mau daftar akun pas mau verifikasi nama orang tua malah keluar notif no hp anda sudah terdaftar. Pdhl baru download. Pilih metode verifikasi lain malah g ada pilihan nya... Verfikasi itu pake otp via sms ata wa. Atau email gt. Ini verifikasi pake nama orang tua.😑,2023-08-22 05:30:37
1,Moh Rifqi,"Aplikasi pemerintah kualitas sampah ,lemot amat padahal jaringan bagus , 15 loading masih blm bisa masuk aja .",2022-11-28 05:42:24
1,Deddy Sutanto,"Aplikasi yang tidak di development dengan baik. Mau klaim tidak bisa, ciri khas aplikasi yang dikeluarkan pemerintah belum siap tapi dipaksakan ada.",2024-07-27 02:14:42
1,Sardi Sap,"Ini gimana mau klaim JKP ditolak terus, udh nyoba beberapa kali tetep aja gak ada hasil padahal dokumen udah lengkap semua.",2024-05-20 00:29:55
1,Septia Nurkumala,"app gk guna, mau daftar pelatihan di app malah di kembalikan ke website kemnaker, udah gitu gk keluar juga informasi apa pun",2025-03-28 10:55:12
1,Prinz,"kgk jelas, mencet skill hub harus ke web, trs gunanya nih aplikasi buat apa coba. web ny sering eror, masa hasil ny sejelek ini",2025-04-01 15:23:42
1,Adila Amalia,"Aplikasi nya gabisa d pKe, website sama aja. JKP sy kadaluwarsa grgr assesment loading trs pdhl jaringan udh bagus, udh kehilangan kerja kehilangan tunjangan wkwk sedih amat",2023-07-06 04:34:51
1,er_ Mhmd,"aplikasi kardus akses susah banget ,banyak bug error daftar jadi tambah susah mending di fixs in baru di rilis biar ga tambah nyusahin",2023-07-28 15:51:32
1,Aisyah 193,"Sangat mengecewakan, udah berkali"" daftar ttp gak bisa, udh gnti akun & pw ttp gk bisa masuk dengan alasan pw salah, pdhal pw udh bnar",2024-10-07 12:58:57
1,Aldin Falah,"aplikasi gimmick pemerintah, ujung²nya masuk website + milih salah satu pelatihan mental ke halaman utama terus. sehat² pejuang",2025-01-13 13:04:29
1,ZXQMZI KOMENTATOR,"Yakin adanya aplikasi ini bisa ngurangin pengangguran? Nyatanya itu banyak aplikasi swasta yg serupa gak ngurangin pengangguran, terus gada tata cara pengisiannya/perintahnya kurang jelas/ambigu.",2025-02-26 01:28:25
1,It's mark's gf,"kaga bisa dipake, tiap klik menu lngsung masuk ke web lagi, percuma instal aplikasi kalo ujungnya ke web lagi",2025-02-07 11:43:11
1,krniwanda,ini emang hp gua yang kentang atau emang aplikasinya kok mau uplod foto ktp dll selalu kembali ke branda?,2025-03-07 18:01:53
1,haman sulaeman,"aplikasi SAMPAH GA GUNA, buka di website disuruh buka di aplikasi,giliran dah buka di aplikasi setiap klik menu langsung di alihkan ke website",2025-04-15 20:14:04
1,Ngatini Tini,ini gimn y klaim ke 2 udah menyelesaikan misi semua diketerangan y dalam proses tapi kok tiba2 diriwayat pengajuan anda ditolak trus dapet email kl belum masukin surat pemberitahuan PHK dari perusahaan /pemberi kerja yang ditunjukkan ketenagakerjaan setempat kan aneh klaim ke 2 kan cuman selfi sama menyelesaikan misi kl pun mau uplot kn g da kolom buat upload berkas.,2025-04-08 15:05:31
1,Haikal Arun,ini kenapa ya saya mau daftar semuanya sudah di isi dengan benar tapi nomor KTP sudah terdaftar padahal belum pernah daftar,2025-04-23 02:09:31
1,Yous Official,Aplikasi ga jelas kode OTP Aja ga di kirim kirim najis bnget nih aplikasi bukanya di permudah buat daftar malah di persulit,2025-02-12 10:19:24
1,Ambrosius Jonathan,Gak bisa daftar dan selalu gagal ini gimana sihh susah bgt buat daftar login nya,2025-02-25 11:47:05
1,Andini Rahmayati,"mau ikut pelatihan susah banget, nge lag, ini lah yang membuat masyarakat malas untuk download app pemerintah, mau ikut pelatihan malah ke web atau balik lagi ke beranda",2025-03-21 06:49:51
1,ibnu kurniawan,Ingin mengembangkan skill tapi aplikasi tidak proper sehingga tidak bisa mendaftar,2025-04-02 21:02:58
1,Nasywa Agustina,"aplikasi jelek dan gak jelas, kode otp gak bisa ke kirim terus haduhhh kacau",2025-01-29 07:41:36
1,Wiw Diyah,Tolong siap kerja ini kenapa ya pengajuan klaim yg ke 6 kok lama banget biasanya paling lambat 3 hari tp ini udah 5 hari belum di transfer mana pengajuan klaimnya eror Mulu sekarang mah,2025-03-07 12:31:41
1,Muhamad Romli,aplikasi nya jelek gak bisa di buka sekali nya bisa di buka Ngebug,2025-07-14 23:01:19
1,Donny Dui,"Layanan sangat buruk, server sering down sehingga untuk klaim gagal terus",2025-03-13 01:54:54
1,yees,"Aplikasinya perlu banyak perbaikan, dan sangat kurang diperhatikan",2025-03-06 08:52:03
1,Cil,Kenapa pas ngisi keahlian ga bisa bisa ya padahal sinyal bagus dan yg lainnya sudah terisi tinggal keahlian yg tidak bisa di isi,2025-01-10 18:22:47
1,Arvin Kancil,"Taik ini apk untuk apa y, ada penawaran pelatihan tpi dftar ga bisa, ada loker + berita tapi kadaluarsa semua 🤦 Hapus sajalah mending, ga guna",2024-10-08 07:43:09
1,Nadiiya NurAzizah,ini kenapa ya apknya gak bisa login apa lgi eror padhal jaringan lancar² aja,2025-05-20 04:43:23
1,Ady Forum,"Min tolong kode OTP nya ga pernah masuk, tolong banget perbaiki sekarang",2025-06-25 15:11:07
1,YusufMaulana,belum pernah mendaftar tapi tiba sudah ad dah gk bisa masuk,2025-05-21 04:41:10
1,Fan di,"ini apk buat apaan bijik kalo ujung ujungnya disuruh ke web, udah gitu lag banget lagi apk nya",2025-05-22 07:19:23
1,barrik alfiyani,masih problematik dan tidak digubris sama sekali sampe ga tau solusi ngatasin nih sistem informasi. boomer... oh... boomer...,2023-05-02 04:00:30
1,Yani Erianazhafitri,"G bisa bi buka2 wehhh,,,udah beberapa kali download tetep g bisa2 sampe cape,,,coba sih bikin aplikasi tuh jgn mempersulit jelek banget sih",2024-01-05 22:43:03
1,ali Irwan,seharusnya aplikasi ini mudah di akses oleh rakyat yng sedang cari kerja kenyataannya tidak bisa di akses dan berat di hp,2025-05-19 05:45:07
1,Boyz Aja,"Lemot sekali ini aplikasi, perbaikan bagian cari lokernya",2025-06-10 02:01:41
1,al afghani,"ubah password aja error mulu, lambat bangetttt",2025-06-25 04:29:38
1,Diyan Safira,"Udah login..kata email dan pasword bener,kenapa malah ga bisa login dan kata sandinya ko jadi salah.mohon diperbaiki secepatnya dong",2023-06-22 07:23:53
1,Zan Rakuen,"Loker tidak ada diperbaharui. Melamar juga diarahkan ke browser, tidak lewat aplikasi ini ternyata.",2025-01-24 03:37:08
1,William Mechlowicz,"misi buat cari lokernya loading terus, gimana mau cari loker kalau gini.. hadeh",2025-06-04 02:45:44
1,YOGI,"Aplikasi pemerintahh malah bikin susah rakyat ribet semua nya susah , tolong benerin dong aplikasi pemerintah kek gini nyusahin rakyat kalo ga niat bikin aplikasi gausah di adain aplikasi kek gini nyusahin orang mau cari kerja ajah.",2023-06-23 14:52:04
1,Ask Boot,"buat Ak1 sampe berjam jam ,layanan sekelas pemerintah begini amat, daftar online ada gangguan knp ga bisa manual klo ada gangguan",2025-05-14 05:55:20
1,zairotul chasanah,Asli aplikasinya jelek banget ! Lemot banget ! Ga bjsa memperbarui data atay edit profil !,2023-12-06 06:39:33
1,fvciwkdjdub,Tidak sesuai ekspektasi saya .apk ini ga bisa merubah nomer at email yang tidak aktif g ad solusinya,2023-08-15 03:47:57
1,Halimatus Sadiah,"Saya mau daftar, tapi pas verifikasi data ibu kandung kok gak bisa... Apa karena ibu saya udah gak ada, jadi gak terdaftar nik nya, udah berkali-kali saya coba untuk verifikasi, kenapa harus masukin nama ibu kandung si, harus nya kasih pilihan lain selain verifikasi nama ibu kandung...",2024-11-21 00:17:59
1,Yusuf Oscar,aplikasi lemot gak bisa di gunakan susah nya cari kerja di kota sendiri,2025-06-04 09:00:25
1,Ai Nenti,"mau daftar aja susah, kode OTP ga muncul2, parah",2025-06-26 16:43:53
1,Razu Hendoza,"Ga bisa login karena no hp sudah tidak aktiv, ga bisa cara lain yah untuk kirim kode otp, masa harus kirim ke nomor yang sudah tidak aktiv, mohon bantuannya agar bisa login",2024-01-22 04:16:46
1,anastasia ingga sari,Harusnya skrg klaim manfaat ke 6...tapi begitu buka aplikasi...klaim di undur bulan ke 7.....aneh....apa krn banyak yg klain jkp ...jd mundur....,2024-11-13 00:40:41
1,febryanti Anandaputri,aplikasinya jelek banget ga bisa kebuka tiap mau masuk pasti langsung keluar sendiri,2025-01-06 04:13:16
1,Kresna Eka,"Ini aplikasi baru daftar sesuai Nik aja gabisa hadehhh, gimana mau daftar udah sesuai nik sama kk tetep aja gabisa",2023-06-19 03:00:42
1,Alvn,"Aplikasi ga jelas, mau reset password musti pake nomor lama, mana nomor lama hilang pula, ga ada cara lain buat reset password",2024-07-22 02:07:53
1,Khairunnisa Salsa,Kocak! Ke log out sendiri pas relogin malah salah email atau password sedangkan di Web bisa bisa aja.,2024-08-07 10:42:23
1,I'm Bouthp,"Aplikasi sampah, email dan password bisa masuk di browser. Lahh ini di app gak mau",2023-12-22 02:06:02
1,Viqri Rahmad,"Nih Aplikasi malah stuck di loading screen, dah ku tunggu-tunggu belom masuk juga ke aplikasinya. Mohon diperbaiki 🙏🙏🙏",2022-12-08 14:47:44
1,elvi nurjanah,"Aplikasi nya ribet.. Lumayan memepersulit rakyat, kenapa ga dibikin simple aja. Noh presiden nya sendiri juga yg bilang urusan birokrasi masih ribet. Harus di benahin lg masak mau daftar ak 1 aja persyaratan yg tidak perlu di ada2 in. Aneh ni disnaker !!",2024-10-23 11:27:38
1,Rizky Anugrah,"Ada yang sama ngalamin ngga "" di aplikasi Siap kerja, keterangan nya saya sudah bekerja, padahal saya belum bekerja lagi sama sekali ""...",2023-11-15 08:54:02
1,darwan susilo,Tidak bisa masuk halaman utama. Hanya stak bagian loading awal saja. Padahal koneksi aman.,2023-01-19 00:05:21
1,Dicki Ariansyah,"Aplikasi buruk mau di website nya juga sama aja lemot bikin kesel doang nih, yang bikin aplikasi yang bener lah jangan kaya gini",2024-05-25 04:56:14
1,Muhammad Rhido Akbar,"Aplikasi nya error', lain diklik lain yang muncul, sirkuitnya tidak benar",2024-04-04 09:45:27
1,Mas Fiqih Bayu Adjie,"Mau perbarui data diri tapi selalu ada tulisan jam akses tidak sesuai, udah beberapa kali dicoba",2023-10-17 22:10:43
1,Yanuar Prastio,"Aplikasi tidak bisa di gunakan maksimal. Semua registrasi via apl,tapi apl ga fungsi",2023-05-24 01:45:58
1,Mares Pradana,"mau klaim jkp, pas ambil foto kameranya malah error. begini amat aplikasi government. mengecewakan!",2024-05-30 14:52:03
1,Wibowo Trie,Aplikasi gak berguna!!!!! Mau klaim tahap ke 2 sudah ada pemberitahuan sudah bekerja padahal masih nganggur,2023-12-09 03:58:20
1,Joe Havian,Aplikasi sampah Makin kesini makin kayak sampah Verifikasi wajah sllu bermalasah. Data yg disimpan bs hilang.,2024-07-14 06:14:04
1,Jayeng Rana,aplikasi apaan ini lngsung ga bisa di buka sama hp..buat malu negara aja.buat apa aplikasi buat apa kalau ga bsa di buka..mohon di perbaiki trima kasih,2024-03-07 12:31:36
1,Bubble Candy,Aplikasi ga jelas.Buat akun tinggal Verifikasi pake nama ibu salah mulu.Kalo gabisa bikin aplikasi belajar dulu sana buang buang waktu sama kuota aja👎,2024-11-25 14:51:30
1,Lukman Chakim,"Aplikasi gak Guna Sampah,Ambil Jkp Uang sendiri Potongan Perbulan, Malah dipersulit dan ini dan itu harus ini harus itu, Saya mau ambil Hak Saya Uang Saya Bukan Maling Saya bukan Koruptor, Aplikasi Sampah mending Gak ada Aplikasi ini, Gak Guna itu uang Saya Potongan Bulanan Bukan Kita maling, Sampah Aplikasi Sampah",2024-12-24 05:06:36
1,Putri Puspita sari,"Knpa kode otp ku ga mask2 buat verifikasi??????aduh gmna si ini padahl nomor nya Mash aktif udh seminggu ga bisa ganti nomor juga ttp ga bisa ,tolong perbaiki Lagi butuh ni tpi bikin kecewa ga masuk2 kode otpnya",2024-10-24 22:13:01
1,Henry,"Haduhhh masih sering lag, lgi edit profil buka jendela ngulang lgi, lemot lgi.",2024-12-05 07:41:26
1,Hanya Pengguna,"Untuk pencairan jkp tahap 6 kok lama sekali , sudah 1 bulan belum cair juga, di emailnya juga belum ada balasan",2024-04-21 10:55:36
1,Supiatun Supiatun,"Tolong dong nganti email lama yang sudah kereset permanen, nomer telepon lama yang sudah tidak aktif",2024-07-17 19:54:02
1,Adi Susilo,"Aplikasi gak guna. Dari JMO mau klaim manfaat JKP diarahkan ke aplikasi ini. Saat mau klaim JKP di aplikasi ini malah balik lagi ke beranda, begitu aja terus menerus. 👎🏻👎🏻👎🏻",2024-09-20 10:07:09
1,Lukman Venus,"Baru mau daftar saja kode OTP nya sulit banget di dapat , ini aplikasi apaankah bukannya mempermudah masyarakat malah mempersulit ini pemerintah melihat ka APK yang dia buatnya ka, parah banget pemerintah kalau selalu buat masyarakat dipersulit",2023-08-04 08:35:32
1,Wibawa besar,"IT NYA SEKELAS ANAK SD MUNGKIN, APLIKASI PEMERINTAH TAPI SERING EROR.. FOTO SELFI RATUSAN KALI TAK TERDETEKSI TERUS.. MAU CAIRKAN JKP MESTI ADA AJA MASALAHNYA.",2024-12-23 12:58:30
1,Juna Idi,"Apk tidak jelas,mau daftar aja yang belum punya akun aja katanya akun sudah terdaftar memang tidak jelas B1 dulu aja",2024-10-04 11:04:28
1,Fajar Romadhoni,Tolong diperbaiki masalah verifikasi klaim JKP. TOLONG diberi penjelasan apa alasannya jika gagal verifikasi JKP. Jangan hanya konfirmasinya gagal tanpa ada sebab yang jelas ! ! Seperti tidak niat menyediakan fasilitas ini. Atau hanya untuk formalitas saja ? ?,2024-04-16 19:24:50
1,Arum Dani,buset dh yg bikin aplikasinya mantep bgt sampai ga bisa kebuka diem terus boro2 buat login....aduh yang buat tidur kali,2024-03-14 08:40:42
1,Mifta Melia Merianti,"Tolong dong, mau input data aja muter"" mulu keterangan menyiapkan profil di tunggu sampe berjam-jam gada perubahan sama sekali padahal urgent😪",2023-05-25 08:05:16
1,Lestari Diyah,"Aplikasi jelek. Gk ada kode otp, udh ditungguin berhari hari nggak ada sms atau email masuk. Dasaarrr 😡",2023-05-21 06:56:26
1,Elza Monica,"Kok kose OTP nya ga masuk ya, udah diulang berkali kali tetap ga masuk di SMS kode OTP nya",2023-05-13 12:29:38
1,jefri sampurno,"aplikasi pemerintah kok gini amat, mau ngedit profil gak bisa akhirnya gak bisa klaim JKP.",2023-05-27 12:01:37
1,Yudi eka Pratandi,Cuihh.. Cuma bisa 3x klaim jkp doang abis itu mau klaim lagi malah error.. Kebanyakan korup🤮,2024-02-27 10:02:47
1,budi iswanto,"Mau daftar tidak bisa,nomor NIK dan nama ibu kandung sudah di isi dengan benar,tetap tidak bisa daftar/masuk,pembohongan publik ini, bintang 1 saja.",2022-11-21 11:19:33
1,Novario Sukharnoto,Aplikasi aneh ga aplikasi ga web resmi sama aja minta otp kirim ke hp tapi ga masuk masuk pdahal nomor dah bener kenapa begtu ya,2023-05-12 04:37:21
1,Sugi Gio,"Aplikasi macam ap, Lemot login wae susah, database kerja yg bener lu gk maen game mulu.",2023-05-12 23:52:07
1,Abdul Wahab 71,Aplikasi buruk. Kirim email juga ndak ada jawaban.. buruk respon atau untuk hubungi admin agar dapat solusi,2022-11-20 10:14:13
1,Elvan Art,"Aplikasi ngelek ngelek parahh gabisa kebuka sama sekali min,tolong di upgred lagi biar lebih oke",2024-03-14 09:16:30
1,Mey Susan,Ini aplikasinya macam mana ya ... Mau ngajukan lamaran kerja malah error ..bukan mempermudah malah mempersulit 😥😥😥,2023-05-22 04:15:47
1,nenden nenden,Aplikasi mudah ngbntu bgt tp dr hasil pngerjaan asesmen trs loading tdk kluar hasil pdhl sudh bbrapa x coba ttap menunggu hasil asesmen trs,2023-09-09 05:33:51
1,Rino Indrianto,"Udsh nungguin OTP hampir 30 Menit masih belum muncul,udah ganti ke NO lain tetap sama!",2023-07-08 11:29:11
1,Yulius Sugiarto,"Agak aneh. Aplikasi hiburan, dibuat hanya sebagai formalitas belaka. Tanpa dampak",2024-01-26 10:29:37
1,Panca R,Daftar aja belom pernah . Malah KTP sudah terdaftar ... aneh jadi gak bisa login,2023-09-24 15:09:06
1,Flanjes Andriyan,"Kalo belum siap membuat app jangan dipaksakan, kami para pencari kerja didalam persyaratan harus terdaftar di app ini tp app blom siap sama sekali,, kacangan",2023-06-11 09:56:02
1,Enal Gtg,Ini kenapa yaa pas di buka apk nya malah keluar layar putih doang tolong dong di perbaiki lagi,2023-11-20 04:40:39
1,Haikal Hyakuya,"Kenapa ya setiap buka pelatihan apapun kok malah masuk ke website, trs guna aplikasiny ini apa toh :( Maaf banget ini mah kritik sama sistem apk nya kurang bagus pisan euy",2024-01-16 09:59:17
1,Hot Shot,"Klik skill hub ko malah pindah ke chrome terus fungsi apk ini apa,kalo gitu langsung di web chrome aja gak usah download",2023-06-23 14:07:46
1,IMAN PROJECT,"Jangan download percuma , bukan nya di buat mudah cari kerja malah di buat susah di otp nya",2024-01-01 07:59:08
1,Jenal Abidin,"Benerin bug nya woii bnyak yang susah akses, malah di alihin ke web browser, payah!!!",2024-01-24 12:29:46
